ola,A_001_001,A_003_021,A_003_031,A_007_001,A_007_071,B_001_101,B_006_061,C_001_031,C_003_003_011,C_006_003_011,D_001_001,D_001_021,D_001_041,D_001_061,D_001_091,D_001_131,G_002_011,G_005_001,H_001_011,H_002_011,H_002_031,H_002_041,H_002_101,H_002_111,H_002_131,H_002_161,H_002_241,I_001_001,S_001,S_002,S_101,S_200,S_301,S_700,S_701,X_001,X_002,X_004,X_008,X_020,pais_nombre,pais_iso3
LAT2011,1,7.0,1,,6,1,1,15,4,2,2,2,2,2.0,2,2.0,2,2,1,2,1,1,2,3,1,2,2,4,1,57,5.0,3,3,1,3,214,16,214033,6.0,1.03961429,República Dominicana,DOM
LAT2011,1,4.0,2,,-1,1,2,25,5,3,4,4,5,3.0,3,3.0,2,4,1,3,3,3,1,3,1,2,3,4,2,42,3.0,6,3,1,2,214,16,214032,7.0,0.94704489,República Dominicana,DOM
LAT2011,1,8.0,1,,-1,2,1,15,5,3,3,3,2,2.0,2,2.0,2,1,2,4,3,4,1,3,2,3,4,4,2,60,3.0,6,3,1,1,218,16,218019,8.0,1.0,Ecuador,ECU
LAT2011,1,4.0,3,,5,1,1,7,1,3,3,4,3,4.0,3,3.0,2,3,1,3,3,3,1,2,2,2,3,4,2,37,5.0,2,1,1,3,218,16,218010,7.0,1.0,Ecuador,ECU
LAT2011,2,5.0,2,,2,1,2,7,1,2,2,2,2,3.0,3,2.0,2,2,1,2,2,2,3,2,2,3,2,3,1,46,6.0,1,2,1,-2,218,16,218014,7.0,1.0,Ecuador,ECU
LAT2011,3,5.0,3,,-6,1,1,16,2,3,3,2,-1,3.0,4,3.0,2,3,2,2,2,2,2,2,2,2,2,4,1,24,2.0,1,3,1,-2,218,16,218010,6.0,1.0,Ecuador,ECU
LAT2011,3,4.0,4,,-1,1,2,7,-1,4,3,4,4,4.0,5,3.0,2,4,2,3,2,4,-1,2,3,-1,4,2,1,81,1.0,1,5,1,3,218,16,218013,7.0,1.0,Ecuador,ECU
LAT2011,3,4.0,4,,5,1,2,25,1,3,4,3,5,3.0,2,2.0,2,2,2,2,2,3,3,3,3,3,3,4,2,35,6.0,1,2,2,2,218,16,218005,7.0,1.0,Ecuador,ECU
LAT2011,1,8.0,2,,5,1,1,7,2,2,3,3,2,3.0,3,3.0,2,2,1,2,2,2,2,2,2,2,3,4,1,20,4.0,1,3,1,3,218,16,218012,4.0,1.0,Ecuador,ECU
LAT2011,1,6.0,3,,7,1,1,7,5,2,3,2,3,3.0,3,2.0,2,3,1,2,2,2,2,2,2,2,2,4,2,28,5.0,6,2,97,-3,218,16,218005,7.0,1.0,Ecuador,ECU
LAT2011,2,8.0,2,,-1,2,1,15,1,2,3,2,2,3.0,2,3.0,2,2,2,2,1,2,2,2,1,1,2,4,1,54,1.0,1,4,1,3,218,16,218013,4.0,1.0,Ecuador,ECU
LAT2011,1,9.0,2,,2,1,1,15,5,3,3,2,2,3.0,2,2.0,2,1,2,2,1,4,2,2,3,2,4,4,1,86,3.0,5,3,1,1,218,16,218014,4.0,1.0,Ecuador,ECU
LAT2011,1,8.0,2,,4,2,1,7,2,2,2,3,2,2.0,2,3.0,2,2,2,4,3,3,2,2,2,2,4,4,2,36,5.0,1,3,6,2,218,16,218007,5.0,1.0,Ecuador,ECU
LAT2011,1,-1.0,3,,5,1,1,22,2,3,3,3,2,4.0,2,2.0,2,2,2,4,3,4,2,3,3,2,4,4,1,35,3.0,1,3,1,4,218,16,218012,4.0,1.0,Ecuador,ECU
LAT2011,2,7.0,2,,4,1,1,15,3,3,3,3,4,3.0,3,3.0,2,4,2,3,2,3,2,3,3,2,3,4,1,34,6.0,1,3,1,3,218,16,218010,6.0,1.0,Ecuador,ECU
LAT2011,2,6.0,2,,5,1,2,9,5,2,2,2,2,2.0,3,2.0,1,2,1,2,2,2,1,2,2,3,2,4,2,34,3.0,6,4,7,1,218,16,218014,7.0,1.0,Ecuador,ECU
LAT2011,3,5.0,4,,-2,2,1,15,1,3,3,1,5,3.0,-1,3.0,2,2,2,4,2,4,1,1,2,1,1,4,1,57,2.0,1,5,1,3,218,16,218019,8.0,1.0,Ecuador,ECU
LAT2011,1,6.0,2,,10,-1,1,25,5,4,4,4,3,4.0,3,4.0,2,3,2,1,1,4,1,1,4,1,4,2,2,28,6.0,6,3,1,1,218,16,218015,2.0,1.0,Ecuador,ECU
LAT2011,1,8.0,2,,-1,1,1,25,2,2,2,3,2,2.0,2,2.0,2,3,2,2,1,3,3,3,1,3,3,4,2,36,7.0,2,2,1,3,218,16,218024,3.0,1.0,Ecuador,ECU
LAT2011,1,3.0,2,,-1,2,1,25,1,3,3,3,3,2.0,1,2.0,2,2,1,2,2,3,3,3,2,1,4,1,1,24,6.0,1,1,1,2,218,16,218001,7.0,1.0,Ecuador,ECU
LAT2011,1,8.0,3,,6,1,1,13,1,2,2,2,-1,3.0,3,3.0,2,2,2,4,2,4,2,3,3,3,4,4,1,24,5.0,1,2,1,3,218,16,218010,7.0,1.0,Ecuador,ECU
LAT2011,1,5.0,2,,4,2,2,15,2,2,2,2,2,2.0,2,2.0,2,2,2,4,2,4,2,2,4,2,4,4,1,32,3.0,3,3,1,3,218,16,218001,7.0,1.0,Ecuador,ECU
LAT2011,3,7.0,3,,-1,1,2,28,2,2,3,3,2,3.0,2,2.0,2,4,2,2,4,3,3,4,3,2,3,2,2,20,2.0,1,3,1,3,320,16,320109,5.0,0.9128862477546273,Guatemala,GTM
LAT2011,1,-1.0,-1,,4,1,1,28,1,2,2,-1,3,2.0,-1,3.0,2,3,2,3,3,3,3,4,4,3,3,4,1,19,4.0,1,3,2,3,320,16,320807,4.0,1.0565288255887413,Guatemala,GTM
LAT2011,2,8.0,3,,-6,2,-1,15,2,3,2,2,3,3.0,3,2.0,2,2,2,3,3,3,1,3,2,3,2,1,1,35,3.0,1,3,7,1,320,16,320109,7.0,0.9128862477546273,Guatemala,GTM
LAT2011,-1,-1.0,4,,-1,-1,-1,28,5,3,3,3,3,3.0,3,3.0,2,3,2,4,3,3,1,4,3,3,4,4,2,81,1.0,6,4,2,2,320,16,320807,3.0,1.0565288255887413,Guatemala,GTM
LAT2011,3,8.0,3,,-1,2,1,28,2,3,3,4,4,3.0,3,2.0,2,3,2,3,4,2,2,2,2,3,3,1,2,43,5.0,1,2,1,2,320,16,320807,2.0,1.0565288255887413,Guatemala,GTM
LAT2011,1,5.0,2,,4,1,2,25,1,3,4,4,4,4.0,2,2.0,2,3,2,3,3,3,1,3,2,2,3,2,1,29,4.0,3,2,2,1,320,16,320806,5.0,0.9400956897565622,Guatemala,GTM
LAT2011,2,-1.0,3,,10,-1,1,28,3,4,5,5,5,3.0,3,2.0,2,4,2,-1,3,-1,2,3,2,-1,3,4,1,30,1.0,2,3,1,3,320,16,320807,2.0,1.0565288255887413,Guatemala,GTM
LAT2011,3,9.0,4,,10,1,2,15,1,3,4,4,4,3.0,2,2.0,2,3,2,3,4,3,1,4,2,3,4,2,2,53,3.0,1,2,1,3,320,16,320109,7.0,0.9128862477546273,Guatemala,GTM
LAT2011,1,5.0,3,,6,1,2,15,1,4,4,2,-1,4.0,-1,3.0,2,4,2,3,3,3,2,3,2,4,3,4,1,24,1.0,1,3,97,-3,320,16,320807,2.0,1.0565288255887413,Guatemala,GTM
LAT2011,2,6.0,2,,5,2,1,28,2,3,2,3,2,3.0,4,3.0,2,2,1,3,3,2,2,3,2,3,3,4,1,18,3.0,1,3,2,2,320,16,320807,4.0,1.0565288255887413,Guatemala,GTM
LAT2011,2,4.0,3,,9,1,2,28,4,3,3,2,2,2.0,2,1.0,2,3,2,3,3,3,1,3,3,3,3,1,1,23,6.0,2,1,1,3,320,16,320109,7.0,0.9128862477546273,Guatemala,GTM
LAT2011,1,-2.0,-1,,-1,2,1,-2,5,-1,5,3,3,2.0,-1,3.0,2,-1,-1,-1,3,-1,1,-1,-1,-1,-1,4,2,28,1.0,6,4,2,3,320,16,320807,5.0,1.0565288255887413,Guatemala,GTM
LAT2011,1,3.0,3,,5,1,2,15,2,3,4,5,4,4.0,-1,4.0,2,3,2,4,4,4,1,4,4,2,4,4,1,23,1.0,1,4,2,2,320,16,320807,5.0,1.0565288255887413,Guatemala,GTM
LAT2011,3,5.0,3,,6,1,1,28,5,2,3,3,5,3.0,1,2.0,2,3,2,4,2,4,4,4,2,4,3,4,2,20,4.0,6,2,1,2,320,16,320807,5.0,1.0565288255887413,Guatemala,GTM
LAT2011,1,-2.0,-1,,-1,2,1,7,2,4,4,4,-1,3.0,4,3.0,2,-1,2,3,4,2,1,4,4,3,3,4,1,66,1.0,1,4,1,1,320,16,320807,5.0,1.0565288255887413,Guatemala,GTM
LAT2011,-1,-1.0,4,,-2,1,-1,25,5,4,5,4,-1,4.0,4,3.0,2,-1,2,-1,4,4,1,4,-1,-1,4,4,2,73,1.0,6,3,1,2,320,16,320807,6.0,1.0565288255887413,Guatemala,GTM
LAT2011,-1,-1.0,-1,,9,1,1,28,5,3,3,4,2,2.0,4,2.0,2,4,2,3,3,3,1,1,1,3,3,4,2,58,1.0,6,4,5,1,320,16,320807,4.0,1.0565288255887413,Guatemala,GTM
LAT2011,3,5.0,2,,9,1,1,15,4,2,4,2,-1,3.0,-1,1.0,2,3,2,2,3,2,2,3,2,3,3,1,1,55,3.0,1,3,1,4,320,16,320806,6.0,0.9400956897565622,Guatemala,GTM
LAT2011,1,5.0,3,,9,2,2,28,4,2,3,3,3,3.0,1,2.0,2,3,2,3,4,3,1,4,2,2,3,4,2,31,5.0,3,3,8,2,320,16,320109,6.0,0.9128862477546273,Guatemala,GTM
LAT2011,2,5.0,2,,-2,2,2,15,4,3,5,2,2,4.0,-1,2.0,2,4,2,3,3,3,1,3,2,2,3,1,1,21,2.0,3,3,1,2,340,16,340020,7.0,0.51523575,Honduras,HND
LAT2011,2,6.0,2,,5,2,2,15,5,3,4,2,3,3.0,3,1.0,2,2,1,3,2,3,4,1,2,3,2,1,2,18,5.0,7,1,7,2,340,16,340021,7.0,0.47715261,Honduras,HND
LAT2011,1,4.0,3,,-6,1,1,7,5,3,2,3,2,3.0,2,3.0,2,3,2,3,3,3,1,2,2,2,3,4,2,61,1.0,6,3,1,3,340,16,340019,7.0,0.70086151,Honduras,HND
LAT2011,2,3.0,3,,6,1,2,15,1,3,5,3,5,4.0,5,2.0,2,3,2,4,4,3,2,3,3,3,4,4,2,25,6.0,3,1,1,3,340,16,340021,7.0,0.47715261,Honduras,HND
LAT2011,1,2.0,4,,5,1,2,28,5,4,4,5,4,5.0,3,4.0,2,3,2,3,3,4,1,4,2,3,4,2,2,21,5.0,6,2,2,1,340,16,340019,7.0,0.70086151,Honduras,HND
LAT2011,1,7.0,2,,-1,1,2,7,5,4,3,4,-2,4.0,-1,4.0,2,4,2,2,2,2,2,2,3,1,3,1,2,63,2.0,6,3,2,4,340,16,340022,4.0,1.73306878,Honduras,HND
LAT2011,3,-2.0,3,,8,2,-1,25,5,1,2,3,-1,2.0,-1,4.0,2,2,1,3,2,3,1,3,3,3,3,4,1,40,1.0,4,4,1,2,340,16,340021,4.0,0.47715261,Honduras,HND
LAT2011,1,2.0,4,,5,1,1,15,5,3,5,3,3,3.0,3,2.0,2,2,1,4,3,4,2,3,3,4,4,2,2,63,4.0,6,3,1,2,340,16,340020,7.0,0.51523575,Honduras,HND
LAT2011,1,6.0,2,,4,1,2,15,2,2,4,4,3,3.0,3,2.0,2,2,1,2,2,2,2,2,2,2,2,1,1,21,3.0,1,2,1,2,340,16,340019,7.0,0.70086151,Honduras,HND
LAT2011,2,5.0,3,,6,1,2,15,5,4,4,5,3,3.0,3,4.0,2,-1,1,2,4,3,3,4,4,3,3,4,2,33,3.0,4,3,2,3,340,16,340020,7.0,0.51523575,Honduras,HND
LAT2011,2,6.0,2,,5,1,-1,16,5,4,4,2,2,3.0,2,1.0,2,4,1,4,4,4,3,3,3,4,4,4,2,25,3.0,6,3,2,3,340,16,340022,3.0,1.73306878,Honduras,HND
LAT2011,3,-1.0,4,,-1,2,1,7,5,3,3,2,-1,3.0,1,3.0,2,3,2,4,3,4,1,3,3,3,3,4,2,25,3.0,6,3,1,1,340,16,340022,1.0,1.73306878,Honduras,HND
LAT2011,2,5.0,2,,5,-1,1,15,5,4,3,2,3,3.0,2,1.0,2,2,1,3,4,2,1,3,4,2,2,2,2,22,3.0,6,1,2,3,340,16,340020,7.0,0.51523575,Honduras,HND
LAT2011,3,3.0,4,,-6,1,2,15,5,3,4,3,-1,2.0,2,1.0,2,4,2,4,4,4,1,4,2,3,4,2,1,20,4.0,7,2,8,3,340,16,340019,7.0,0.70086151,Honduras,HND
LAT2011,2,6.0,2,,4,1,2,15,4,4,3,2,2,2.0,2,1.0,2,4,2,4,4,4,4,4,1,4,4,4,1,23,3.0,3,3,1,4,340,16,340022,3.0,1.73306878,Honduras,HND
LAT2011,1,8.0,3,,6,1,1,7,1,3,3,3,4,3.0,3,3.0,2,3,2,4,3,4,4,3,2,3,4,2,1,30,4.0,3,2,97,-3,340,16,340021,6.0,0.47715261,Honduras,HND
LAT2011,2,5.0,3,,4,2,2,16,1,3,3,3,3,2.0,4,-1.0,2,1,2,3,3,3,1,3,2,4,3,4,2,40,3.0,1,4,2,1,340,16,340022,7.0,1.73306878,Honduras,HND
LAT2011,2,5.0,3,,4,1,2,7,5,4,2,4,-1,3.0,3,3.0,-1,2,1,2,3,2,2,2,4,2,3,3,1,80,2.0,4,3,1,3,340,16,340019,7.0,0.70086151,Honduras,HND
LAT2011,2,3.0,2,,7,-1,1,9,5,2,3,3,3,4.0,2,3.0,2,3,1,2,4,3,3,2,3,3,3,4,2,38,2.0,6,4,1,3,340,16,340021,6.0,0.47715261,Honduras,HND
LAT2011,1,3.0,3,,6,1,2,22,5,4,5,4,3,3.0,1,3.0,2,3,1,3,2,3,3,3,4,4,4,4,2,45,5.0,6,2,2,2,340,16,340021,6.0,0.47715261,Honduras,HND
LAT2011,3,5.0,3,,-1,1,2,15,5,4,4,4,2,3.0,2,4.0,1,4,2,2,3,3,2,3,3,2,2,1,2,20,5.0,6,4,1,3,484,16,484108,8.0,1.0,México,MEX
LAT2011,2,5.0,3,,4,1,1,25,3,3,3,5,5,3.0,4,1.0,2,4,1,2,4,3,2,4,4,2,3,4,1,40,7.0,1,2,2,2,484,16,484407,4.0,1.0,México,MEX
LAT2011,2,8.0,2,,10,1,1,15,3,3,3,1,2,2.0,2,2.0,2,2,2,2,2,2,1,4,2,1,2,4,1,29,5.0,3,2,-1,-3,484,16,484119,7.0,1.0,México,MEX
LAT2011,3,10.0,2,,3,1,1,25,1,4,3,2,2,3.0,5,2.0,2,3,2,-2,1,4,1,4,3,1,4,4,2,44,1.0,3,3,1,3,484,16,484315,7.0,1.0,México,MEX
LAT2011,3,-1.0,3,,5,1,-1,15,3,3,3,4,2,3.0,2,2.0,1,4,2,4,4,4,2,4,4,1,3,4,1,18,5.0,3,4,97,-3,484,16,484119,7.0,1.0,México,MEX
LAT2011,3,7.0,3,,4,2,1,15,5,3,3,3,3,3.0,3,3.0,2,4,1,4,2,4,1,3,3,3,3,4,2,28,5.0,6,3,1,2,484,16,484420,3.0,1.0,México,MEX
LAT2011,3,7.0,3,,7,1,1,12,2,3,4,5,2,2.0,1,4.0,1,4,2,2,2,4,2,3,3,2,4,4,1,36,3.0,3,3,1,3,484,16,484110,8.0,1.0,México,MEX
LAT2011,1,7.0,4,,2,1,2,25,5,3,3,3,2,3.0,2,4.0,2,4,2,4,4,4,2,4,4,-1,4,4,2,44,3.0,4,3,1,3,484,16,484315,4.0,1.0,México,MEX
LAT2011,3,5.0,4,,5,1,1,12,5,3,4,4,5,3.0,4,2.0,2,4,2,2,4,2,4,4,4,2,4,3,2,47,5.0,6,3,1,4,484,16,484309,7.0,1.0,México,MEX
LAT2011,2,6.0,-1,,6,1,-1,7,1,4,4,5,-1,5.0,2,3.0,1,4,1,1,3,1,4,4,4,-1,3,4,2,32,3.0,6,3,97,-3,484,16,484313,8.0,1.0,México,MEX
LAT2011,1,5.0,3,,3,1,2,25,5,4,4,4,3,2.0,4,2.0,2,3,2,2,3,2,1,2,2,2,3,4,1,42,5.0,6,4,1,3,484,16,484315,7.0,1.0,México,MEX
LAT2011,3,1.0,4,,-6,1,1,15,4,4,5,5,5,3.0,2,2.0,2,4,2,4,3,2,2,4,3,1,4,4,1,46,3.0,1,2,1,3,484,16,484124,8.0,1.0,México,MEX
LAT2011,1,5.0,3,,5,2,2,17,1,3,5,5,4,3.0,3,3.0,2,4,1,3,3,3,2,4,3,2,3,2,2,62,3.0,1,3,1,2,484,16,484427,7.0,1.0,México,MEX
LAT2011,1,5.0,4,,5,1,2,14,2,3,4,4,3,3.0,3,3.0,2,3,2,4,4,4,2,4,3,2,3,2,1,62,5.0,3,3,97,-3,484,16,484119,7.0,1.0,México,MEX
LAT2011,1,4.0,4,,4,1,1,15,4,3,2,4,2,3.0,2,3.0,2,3,2,-2,3,-2,-2,4,3,-2,-2,4,1,58,7.0,1,2,2,1,484,16,484214,7.0,1.0,México,MEX
LAT2011,3,5.0,3,,8,1,1,15,4,4,3,4,2,3.0,2,3.0,2,3,1,3,2,2,1,4,4,1,4,1,1,27,4.0,1,2,1,4,484,16,484214,7.0,1.0,México,MEX
LAT2011,1,-1.0,-1,,-1,1,1,7,5,-1,3,3,2,3.0,2,2.0,2,3,2,-1,4,4,2,4,1,3,4,4,2,70,1.0,6,3,1,2,484,16,484128,7.0,1.0,México,MEX
LAT2011,3,3.0,4,,0,1,2,13,5,4,5,3,3,2.0,2,3.0,2,3,2,4,4,4,4,4,3,4,4,4,2,26,5.0,4,4,1,3,484,16,484309,7.0,1.0,México,MEX
LAT2011,3,1.0,4,,5,1,2,25,1,-1,4,5,-1,4.0,2,3.0,2,4,2,3,4,3,2,4,4,2,3,4,1,50,5.0,1,2,1,4,484,16,484321,4.0,1.0,México,MEX
LAT2011,3,3.0,4,,2,1,2,15,1,3,4,4,2,4.0,4,2.0,2,2,2,4,4,4,4,4,4,2,4,1,2,21,5.0,3,3,2,2,484,16,484105,8.0,1.0,México,MEX
LAT2011,3,5.0,3,,4,1,1,15,5,2,3,3,2,3.0,2,3.0,2,3,2,-1,3,2,1,3,3,1,3,1,2,20,5.0,6,3,1,3,484,16,484412,8.0,1.0,México,MEX
LAT2011,1,2.0,3,,5,1,2,5,1,4,5,5,5,2.0,3,2.0,1,4,2,4,4,4,4,4,4,3,4,1,2,40,7.0,2,2,1,2,484,16,484309,7.0,1.0,México,MEX
LAT2011,1,6.0,3,,5,2,1,16,4,2,3,3,3,3.0,3,2.0,2,2,2,2,2,2,2,2,3,2,3,2,1,65,6.0,2,3,1,2,484,16,484315,7.0,1.0,México,MEX
LAT2011,3,5.0,3,,6,1,1,15,1,3,4,4,2,2.0,3,3.0,2,3,2,3,2,3,3,3,2,3,3,1,1,27,7.0,3,2,97,-3,484,16,484124,8.0,1.0,México,MEX
LAT2011,2,7.0,3,,-6,1,1,15,5,4,4,4,2,3.0,3,2.0,2,3,1,4,2,4,2,4,1,1,4,3,2,37,5.0,6,2,1,2,484,16,484119,7.0,1.0,México,MEX
LAT2011,1,8.0,1,,1,2,1,16,5,4,3,2,2,3.0,2,2.0,2,1,1,1,1,1,1,2,2,1,1,4,2,19,5.0,6,3,1,3,558,16,558018,7.0,0.8917517699007872,Nicaragua,NIC
LAT2011,1,10.0,3,,-2,1,2,16,5,2,4,5,5,4.0,5,3.0,2,3,2,4,-2,4,1,-2,-2,2,4,4,1,44,1.0,1,3,1,4,558,16,558018,4.0,0.8917517699007872,Nicaragua,NIC
LAT2011,1,4.0,3,,0,1,2,7,5,3,4,4,4,2.0,3,4.0,1,1,2,4,4,3,1,3,3,3,4,1,2,21,4.0,6,3,1,3,558,16,558018,7.0,0.8917517699007872,Nicaragua,NIC
LAT2011,1,2.0,3,,-1,-1,-1,25,5,-1,4,3,3,3.0,3,2.0,2,-1,1,4,2,4,1,4,3,4,4,1,2,72,1.0,6,3,2,1,558,16,558018,7.0,0.8917517699007872,Nicaragua,NIC
LAT2011,2,6.0,2,,5,1,1,7,3,2,4,3,3,3.0,3,3.0,2,-1,2,2,3,2,3,3,3,3,3,4,1,40,4.0,3,3,2,3,558,16,558019,3.0,1.0594692257711478,Nicaragua,NIC
LAT2011,2,6.0,2,,-6,2,1,7,5,-1,3,2,2,3.0,2,2.0,2,3,2,3,2,2,3,2,3,3,3,1,1,16,4.0,7,3,1,2,558,16,558018,7.0,0.8917517699007872,Nicaragua,NIC
LAT2011,-1,-1.0,4,,0,1,1,7,2,3,5,5,5,5.0,3,2.0,2,3,2,3,2,2,3,3,3,3,2,4,2,40,1.0,1,5,1,4,558,16,558019,4.0,1.0594692257711478,Nicaragua,NIC
LAT2011,2,10.0,3,,10,1,1,25,3,2,3,2,1,3.0,3,1.0,2,1,2,1,1,1,3,1,1,1,3,3,2,45,5.0,2,3,1,2,558,16,558001,7.0,0.9969275351339397,Nicaragua,NIC
LAT2011,-1,10.0,3,,-2,1,-1,25,5,2,3,4,3,3.0,3,3.0,2,3,1,4,3,4,1,1,3,4,4,2,2,16,4.0,7,2,97,-3,558,16,558018,6.0,0.8917517699007872,Nicaragua,NIC
LAT2011,3,2.0,2,,5,1,-1,25,5,3,4,3,3,3.0,3,3.0,2,3,2,3,3,3,1,2,2,3,3,4,2,51,1.0,6,3,1,3,558,16,558018,5.0,0.8917517699007872,Nicaragua,NIC
LAT2011,1,9.0,2,,5,2,-1,7,4,2,3,2,2,2.0,2,2.0,2,1,2,3,3,2,1,1,2,1,2,4,1,38,5.0,1,3,2,3,558,16,558019,2.0,1.0594692257711478,Nicaragua,NIC
LAT2011,1,5.0,-1,,-2,-1,-1,7,5,3,3,-1,-1,4.0,-1,4.0,2,3,2,-1,-1,-1,1,-1,2,-1,-1,4,2,65,5.0,5,3,1,2,558,16,558018,7.0,0.8917517699007872,Nicaragua,NIC
LAT2011,1,10.0,2,,0,1,1,25,5,-1,2,2,2,3.0,2,2.0,2,3,2,2,1,3,2,3,3,3,3,4,2,45,4.0,6,3,1,2,558,16,558018,7.0,0.8917517699007872,Nicaragua,NIC
LAT2011,1,1.0,4,,10,1,2,25,4,3,5,5,5,5.0,5,3.0,2,4,1,4,4,4,4,4,4,4,4,4,1,40,7.0,3,3,2,1,558,16,558019,5.0,1.0594692257711478,Nicaragua,NIC
LAT2011,3,10.0,4,,5,2,2,7,5,3,4,5,5,4.0,3,2.0,2,2,2,3,2,3,2,3,2,3,3,4,2,65,3.0,6,2,1,3,558,16,558001,7.0,0.9969275351339397,Nicaragua,NIC
LAT2011,3,10.0,1,,3,2,1,25,4,3,3,2,-1,1.0,-1,2.0,2,1,2,4,1,2,1,1,4,1,1,4,1,26,3.0,3,3,97,-3,558,16,558001,7.0,0.9969275351339397,Nicaragua,NIC
LAT2011,1,-1.0,3,,5,2,-1,15,5,-1,4,4,2,3.0,3,2.0,2,-1,2,3,3,3,3,3,3,3,3,4,2,25,2.0,6,4,2,2,558,16,558019,6.0,1.0594692257711478,Nicaragua,NIC
LAT2011,1,7.0,1,,2,2,1,-2,5,1,3,2,1,1.0,1,3.0,2,2,2,2,3,1,1,1,3,1,1,4,1,41,1.0,4,3,1,4,558,16,558001,7.0,0.9969275351339397,Nicaragua,NIC
LAT2011,3,10.0,4,,1,1,1,15,5,2,3,2,2,3.0,3,-1.0,2,3,2,4,4,3,3,4,3,4,4,1,2,17,5.0,7,2,1,4,558,16,558001,7.0,0.9969275351339397,Nicaragua,NIC
LAT2011,1,4.0,2,,5,1,1,16,5,2,3,3,3,3.0,3,2.0,2,3,2,3,2,3,1,3,3,3,3,4,2,25,3.0,6,4,2,1,558,16,558019,5.0,1.0594692257711478,Nicaragua,NIC
LAT2011,3,5.0,2,,4,1,1,16,5,3,3,2,2,3.0,3,2.0,2,3,2,2,3,-1,1,1,-1,3,1,3,2,16,2.0,7,3,2,1,558,16,558019,5.0,1.0594692257711478,Nicaragua,NIC
LAT2011,2,10.0,2,,-1,1,1,7,5,-1,4,3,-1,-1.0,-1,2.0,-1,2,2,4,2,4,4,2,2,4,4,1,2,20,6.0,7,3,2,2,558,16,558001,7.0,0.9969275351339397,Nicaragua,NIC
LAT2011,3,10.0,3,,-6,1,1,25,5,3,3,4,2,3.0,3,3.0,1,1,2,4,3,4,1,2,1,3,4,2,2,22,6.0,7,2,1,3,558,16,558001,7.0,0.9969275351339397,Nicaragua,NIC
LAT2011,1,9.0,3,,-1,2,-1,-2,2,3,3,3,3,3.0,-1,2.0,2,4,1,2,4,2,1,2,2,3,2,4,2,24,3.0,1,4,1,3,558,16,558018,7.0,0.8917517699007872,Nicaragua,NIC
LAT2011,2,4.0,4,,2,1,2,7,5,-2,4,5,2,3.0,3,3.0,2,1,1,4,3,4,4,3,3,4,4,4,1,37,4.0,1,4,97,-3,558,16,558018,7.0,0.8917517699007872,Nicaragua,NIC
LAT2011,1,6.0,2,,7,1,1,15,2,3,3,2,3,3.0,2,3.0,2,2,2,3,3,2,3,3,2,-3,4,4,1,43,4.0,2,2,1,2,591,16,591010,2.0,1.0,Panamá,PAN
LAT2011,1,5.0,2,,5,1,1,28,1,2,1,1,1,3.0,1,1.0,2,2,1,-1,2,3,2,2,2,-3,2,1,1,62,3.0,3,3,1,1,591,16,591010,5.0,1.0,Panamá,PAN
LAT2011,1,9.0,2,,5,1,1,6,1,3,3,3,3,3.0,1,3.0,2,2,2,2,2,3,3,2,3,-3,3,1,1,42,5.0,2,3,1,4,591,16,591010,6.0,1.0,Panamá,PAN
LAT2011,1,9.0,-2,,5,2,1,13,5,3,2,2,1,3.0,2,2.0,2,2,2,2,2,3,1,4,2,-3,3,4,2,41,5.0,6,2,1,1,591,16,591009,7.0,1.0,Panamá,PAN
LAT2011,1,7.0,1,,-6,2,1,15,5,3,3,2,1,1.0,1,2.0,2,-1,2,2,2,2,3,3,2,-3,3,1,2,58,3.0,6,2,1,3,591,16,591010,3.0,1.0,Panamá,PAN
LAT2011,1,8.0,2,,10,1,2,15,5,3,1,3,4,3.0,3,1.0,2,2,1,4,4,2,1,2,1,-3,4,2,1,28,6.0,4,1,1,2,591,16,591010,6.0,1.0,Panamá,PAN
LAT2011,1,8.0,2,,8,1,1,7,5,3,3,2,2,2.0,2,2.0,2,2,1,3,2,3,1,2,2,-3,3,4,2,38,2.0,6,3,1,2,591,16,591010,4.0,1.0,Panamá,PAN
LAT2011,1,8.0,1,,9,2,1,15,5,2,1,1,1,2.0,2,-2.0,2,2,2,1,1,1,1,1,1,-3,1,4,1,49,5.0,4,2,1,-2,591,16,591010,7.0,1.0,Panamá,PAN
LAT2011,1,5.0,3,,-6,1,2,15,5,3,2,2,4,2.0,4,2.0,2,4,2,3,3,3,1,3,4,-3,4,4,2,26,4.0,6,2,1,3,591,16,591010,3.0,1.0,Panamá,PAN
LAT2011,3,10.0,3,,3,1,1,15,1,3,3,4,3,2.0,1,1.0,2,4,2,4,4,3,2,4,3,-3,4,4,1,62,3.0,1,3,1,4,591,16,591009,7.0,1.0,Panamá,PAN
LAT2011,1,10.0,1,,-1,1,1,15,4,3,3,2,2,2.0,-1,2.0,2,3,2,3,2,-2,-2,-2,-2,-3,-2,4,1,56,5.0,2,1,1,4,591,16,591009,7.0,1.0,Panamá,PAN
LAT2011,1,9.0,1,,2,2,1,15,5,3,2,2,2,2.0,2,2.0,2,3,2,4,4,4,1,4,3,-3,4,1,1,21,3.0,4,2,7,2,591,16,591009,7.0,1.0,Panamá,PAN
LAT2011,2,9.0,1,,7,1,1,11,5,1,3,2,1,2.0,3,1.0,2,2,2,-1,1,3,3,3,4,-3,2,4,2,46,3.0,6,2,1,1,591,16,591009,1.0,1.0,Panamá,PAN
