ola,columna,valor,total_apariciones
LAT2006,X_004,214014,20
LAT2006,X_004,214024,20
LAT2006,X_004,214026,20
LAT2006,X_004,214021,20
LAT2006,X_004,214019,20
LAT2006,X_004,214012,20
LAT2006,X_004,214001,20
LAT2006,X_004,214003,20
LAT2006,X_004,214015,20
LAT2006,X_004,214009,20
LAT2006,X_004,214025,20
LAT2006,X_004,214010,20
LAT2006,X_004,214002,20
LAT2006,X_004,214018,20
LAT2006,X_004,214020,20
LAT2006,X_004,214022,20
LAT2006,X_004,214007,20
LAT2006,X_004,214004,20
LAT2006,X_004,862021,20
LAT2006,X_004,862010,20
LAT2006,X_004,862020,20
LAT2006,X_004,862005,20
LAT2006,X_004,862008,20
LAT2006,X_004,862016,20
LAT2006,X_004,600014,19
LAT2006,X_004,32210,18
LAT2006,X_004,724017,18
LAT2006,X_004,858019,16
LAT2006,X_004,218024,15
LAT2006,X_004,218003,15
LAT2006,X_004,218015,15
LAT2006,X_004,604023,15
LAT2006,X_004,604022,15
LAT2006,X_004,858009,15
LAT2006,X_004,32202,14
LAT2006,X_004,32305,14
LAT2006,X_004,858012,14
LAT2006,X_004,152012,13
LAT2006,X_004,858007,13
LAT2006,X_004,591009,12
LAT2006,X_004,600016,12
LAT2006,X_004,858006,12
LAT2006,X_004,600005,11
LAT2006,X_004,68006,10
LAT2006,X_004,218016,10
LAT2006,X_004,218017,10
LAT2006,X_004,484110,10
LAT2006,X_004,484420,10
LAT2006,X_004,604003,10
LAT2006,X_004,152011,7
LAT2006,X_004,218022,5
LAT2007,X_004,600012,652
LAT2007,X_004,858001,575
LAT2007,X_004,76003,532
LAT2007,X_004,152000,480
LAT2007,X_004,32301,467
LAT2007,X_004,591001,444
LAT2007,X_004,724001,436
LAT2007,X_004,604014,420
LAT2007,X_004,724009,403
LAT2007,X_004,188001,372
LAT2007,X_004,68004,335
LAT2007,X_004,724013,331
LAT2007,X_004,76002,322
LAT2007,X_004,218010,320
LAT2007,X_004,214000,320
LAT2007,X_004,68008,310
LAT2007,X_004,170008,294
LAT2007,X_004,222204,280
LAT2007,X_004,724010,272
LAT2007,X_004,170006,253
LAT2007,X_004,340008,240
LAT2007,X_004,558001,240
LAT2007,X_004,320109,220
LAT2007,X_004,340006,220
LAT2007,X_004,68003,210
LAT2007,X_004,170009,209
LAT2007,X_004,170007,206
LAT2007,X_004,170001,198
LAT2007,X_004,76004,182
LAT2007,X_004,152008,180
LAT2007,X_004,591005,168
LAT2007,X_004,858003,167
LAT2007,X_004,218019,165
LAT2007,X_004,724012,163
LAT2007,X_004,484315,160
LAT2007,X_004,862023,160
LAT2007,X_004,188002,158
LAT2007,X_004,32101,151
LAT2007,X_004,724008,148
LAT2007,X_004,600011,144
LAT2007,X_004,222102,140
LAT2007,X_004,218014,130
LAT2007,X_004,188003,126
LAT2007,X_004,724016,125
LAT2007,X_004,600001,124
LAT2007,X_004,152007,122
LAT2007,X_004,484309,120
LAT2007,X_004,558003,120
LAT2007,X_004,862000,120
LAT2007,X_004,862014,120
LAT2007,X_004,188006,108
LAT2007,X_004,724007,108
LAT2007,X_004,862007,100
LAT2007,X_004,862012,100
LAT2007,X_004,152006,99
LAT2007,X_004,32001,98
LAT2007,X_004,591004,96
LAT2007,X_004,32211,95
LAT2007,X_004,68007,95
LAT2007,X_004,32201,93
LAT2007,X_004,724005,93
LAT2007,X_004,600010,87
LAT2007,X_004,218013,85
LAT2007,X_004,76001,84
LAT2007,X_004,76005,84
LAT2007,X_004,188007,84
LAT2007,X_004,591008,84
LAT2007,X_004,188004,80
LAT2007,X_004,222201,80
LAT2007,X_004,222302,80
LAT2007,X_004,320617,80
LAT2007,X_004,320201,80
LAT2007,X_004,340015,80
LAT2007,X_004,340018,80
LAT2007,X_004,484214,80
LAT2007,X_004,484430,80
LAT2007,X_004,558002,80
LAT2007,X_004,558010,80
LAT2007,X_004,214028,80
LAT2007,X_004,68002,75
LAT2007,X_004,218005,75
LAT2007,X_004,724014,75
LAT2007,X_004,604004,75
LAT2007,X_004,724002,74
LAT2007,X_004,152010,73
LAT2007,X_004,188005,72
LAT2007,X_004,591002,72
LAT2007,X_004,600006,71
LAT2007,X_004,152009,70
LAT2007,X_004,218001,70
LAT2007,X_004,604012,70
LAT2007,X_004,604019,70
LAT2007,X_004,32307,65
LAT2007,X_004,152005,65
LAT2007,X_004,724003,65
LAT2007,X_004,724011,61
LAT2007,X_004,68009,60
LAT2007,X_004,222103,60
LAT2007,X_004,222205,60
LAT2007,X_004,222301,60
LAT2007,X_004,222304,60
LAT2007,X_004,320508,60
LAT2007,X_004,320614,60
LAT2007,X_004,320707,60
LAT2007,X_004,320710,60
LAT2007,X_004,340004,60
LAT2007,X_004,340002,60
LAT2007,X_004,484211,60
LAT2007,X_004,484321,60
LAT2007,X_004,558011,60
LAT2007,X_004,558016,60
LAT2007,X_004,558015,60
LAT2007,X_004,604006,60
LAT2007,X_004,862002,60
LAT2007,X_004,862004,60
LAT2007,X_004,862006,60
LAT2007,X_004,68005,55
LAT2007,X_004,218012,55
LAT2007,X_004,604013,55
LAT2007,X_004,32209,54
LAT2007,X_004,858012,52
LAT2007,X_004,68001,50
LAT2007,X_004,484216,50
LAT2007,X_004,484119,50
LAT2007,X_004,604007,50
LAT2007,X_004,604011,50
LAT2007,X_004,591007,48
LAT2007,X_004,858015,47
LAT2007,X_004,858005,46
LAT2007,X_004,32302,45
LAT2007,X_004,218011,45
LAT2007,X_004,218023,45
LAT2007,X_004,604020,45
LAT2007,X_004,604008,45
LAT2007,X_004,724004,44
LAT2007,X_004,858016,44
LAT2007,X_004,32103,42
LAT2007,X_004,600003,42
LAT2007,X_004,32210,41
LAT2007,X_004,170010,40
LAT2007,X_004,222207,40
LAT2007,X_004,222101,40
LAT2007,X_004,222202,40
LAT2007,X_004,320516,40
LAT2007,X_004,320503,40
LAT2007,X_004,320322,40
LAT2007,X_004,320412,40
LAT2007,X_004,320413,40
LAT2007,X_004,320621,40
LAT2007,X_004,320620,40
LAT2007,X_004,340001,40
LAT2007,X_004,340005,40
LAT2007,X_004,340007,40
LAT2007,X_004,340013,40
LAT2007,X_004,340016,40
LAT2007,X_004,484407,40
LAT2007,X_004,484108,40
LAT2007,X_004,484420,40
LAT2007,X_004,484128,40
LAT2007,X_004,558005,40
LAT2007,X_004,558007,40
LAT2007,X_004,558009,40
LAT2007,X_004,558012,40
LAT2007,X_004,558013,40
LAT2007,X_004,604015,40
LAT2007,X_004,604009,40
LAT2007,X_004,214005,40
LAT2007,X_004,214013,40
LAT2007,X_004,214027,40
LAT2007,X_004,214008,40
LAT2007,X_004,214016,40
LAT2007,X_004,214006,40
LAT2007,X_004,862010,40
LAT2007,X_004,862011,40
LAT2007,X_004,862013,40
LAT2007,X_004,862015,40
LAT2007,X_004,862017,40
LAT2007,X_004,862018,40
LAT2007,X_004,862019,40
LAT2007,X_004,600013,39
LAT2007,X_004,591003,36
LAT2007,X_004,591006,36
LAT2007,X_004,858011,36
LAT2007,X_004,218006,35
LAT2007,X_004,218007,35
LAT2007,X_004,604001,35
LAT2007,X_004,604005,35
LAT2007,X_004,858018,35
LAT2007,X_004,32207,34
LAT2007,X_004,600008,34
LAT2007,X_004,724015,33
LAT2007,X_004,724006,33
LAT2007,X_004,218008,30
LAT2007,X_004,484102,30
LAT2007,X_004,484105,30
LAT2007,X_004,484412,30
LAT2007,X_004,484313,30
LAT2007,X_004,484124,30
LAT2007,X_004,484125,30
LAT2007,X_004,484126,30
LAT2007,X_004,604002,30
LAT2007,X_004,591009,24
LAT2007,X_004,152002,23
LAT2007,X_004,858013,23
LAT2007,X_004,858014,23
LAT2007,X_004,858010,21
LAT2007,X_004,218002,20
LAT2007,X_004,218021,20
LAT2007,X_004,222206,20
LAT2007,X_004,222203,20
LAT2007,X_004,222303,20
LAT2007,X_004,320418,20
LAT2007,X_004,320619,20
LAT2007,X_004,320615,20
LAT2007,X_004,320202,20
LAT2007,X_004,320311,20
LAT2007,X_004,340003,20
LAT2007,X_004,340010,20
LAT2007,X_004,340014,20
LAT2007,X_004,484317,20
LAT2007,X_004,484427,20
LAT2007,X_004,484431,20
LAT2007,X_004,484132,20
LAT2007,X_004,558014,20
LAT2007,X_004,558004,20
LAT2007,X_004,558006,20
LAT2007,X_004,558008,20
LAT2007,X_004,558017,20
LAT2007,X_004,604017,20
LAT2007,X_004,604021,20
LAT2007,X_004,214014,20
LAT2007,X_004,214024,20
LAT2007,X_004,214026,20
LAT2007,X_004,214021,20
LAT2007,X_004,214019,20
LAT2007,X_004,214012,20
LAT2007,X_004,214001,20
LAT2007,X_004,214003,20
LAT2007,X_004,214015,20
LAT2007,X_004,214009,20
LAT2007,X_004,214025,20
LAT2007,X_004,214010,20
LAT2007,X_004,214002,20
LAT2007,X_004,214018,20
LAT2007,X_004,214020,20
LAT2007,X_004,214022,20
LAT2007,X_004,214007,20
LAT2007,X_004,214004,20
LAT2007,X_004,858006,20
LAT2007,X_004,862003,20
LAT2007,X_004,862005,20
LAT2007,X_004,862008,20
LAT2007,X_004,862016,20
LAT2007,X_004,862020,20
LAT2007,X_004,862022,20
LAT2007,X_004,862021,20
LAT2007,X_004,858004,19
LAT2007,X_004,724017,18
LAT2007,X_004,152001,17
LAT2007,X_004,858007,17
LAT2007,X_004,858019,17
LAT2007,X_004,152004,16
LAT2007,X_004,858017,16
LAT2007,X_004,32306,15
LAT2007,X_004,152014,15
LAT2007,X_004,218003,15
LAT2007,X_004,218015,15
LAT2007,X_004,218024,15
LAT2007,X_004,604023,15
LAT2007,X_004,604022,15
LAT2007,X_004,858002,15
LAT2007,X_004,858009,15
LAT2007,X_004,152003,13
LAT2007,X_004,858008,12
LAT2007,X_004,152011,11
LAT2007,X_004,68006,10
LAT2007,X_004,218017,10
LAT2007,X_004,218016,10
LAT2007,X_004,484201,10
LAT2007,X_004,484103,10
LAT2007,X_004,484404,10
LAT2007,X_004,484206,10
LAT2007,X_004,484110,10
LAT2007,X_004,484218,10
LAT2007,X_004,484322,10
LAT2007,X_004,484423,10
LAT2007,X_004,484329,10
LAT2007,X_004,604003,10
LAT2007,X_004,152012,9
LAT2007,X_004,152015,7
LAT2007,X_004,600005,7
LAT2007,X_004,218022,5
LAT2008,X_004,600012,591
LAT2008,X_004,858001,556
LAT2008,X_004,32301,550
LAT2008,X_004,76003,532
LAT2008,X_004,152000,481
LAT2008,X_004,591001,450
LAT2008,X_004,604014,440
LAT2008,X_004,724001,437
LAT2008,X_004,724009,400
LAT2008,X_004,188001,370
LAT2008,X_004,68004,335
LAT2008,X_004,724013,325
LAT2008,X_004,76002,322
LAT2008,X_004,170006,320
LAT2008,X_004,218010,320
LAT2008,X_004,214000,320
LAT2008,X_004,68008,310
LAT2008,X_004,724010,274
LAT2008,X_004,340006,260
LAT2008,X_004,170003,248
LAT2008,X_004,320109,240
LAT2008,X_004,558001,240
LAT2008,X_004,170004,232
LAT2008,X_004,222204,220
LAT2008,X_004,858003,218
LAT2008,X_004,170007,216
LAT2008,X_004,68003,210
LAT2008,X_004,340008,210
LAT2008,X_004,862014,204
LAT2008,X_004,170001,184
LAT2008,X_004,600002,183
LAT2008,X_004,76004,182
LAT2008,X_004,152005,177
LAT2008,X_004,862007,174
LAT2008,X_004,591005,170
LAT2008,X_004,862023,167
LAT2008,X_004,218019,165
LAT2008,X_004,862000,162
LAT2008,X_004,724012,161
LAT2008,X_004,188002,160
LAT2008,X_004,152008,160
LAT2008,X_004,484315,160
LAT2008,X_004,724008,145
LAT2008,X_004,32202,137
LAT2008,X_004,218014,130
LAT2008,X_004,600001,129
LAT2008,X_004,724016,124
LAT2008,X_004,188003,120
LAT2008,X_004,484309,120
LAT2008,X_004,862012,120
LAT2008,X_004,724007,109
LAT2008,X_004,188006,100
LAT2008,X_004,222201,100
LAT2008,X_004,222102,100
LAT2008,X_004,558010,100
LAT2008,X_004,591004,100
LAT2008,X_004,600010,100
LAT2008,X_004,32302,99
LAT2008,X_004,32211,98
LAT2008,X_004,68007,95
LAT2008,X_004,724005,93
LAT2008,X_004,188004,90
LAT2008,X_004,188007,90
LAT2008,X_004,218013,85
LAT2008,X_004,76001,84
LAT2008,X_004,76005,84
LAT2008,X_004,222101,80
LAT2008,X_004,222202,80
LAT2008,X_004,484214,80
LAT2008,X_004,484430,80
LAT2008,X_004,558003,80
LAT2008,X_004,558015,80
LAT2008,X_004,591008,80
LAT2008,X_004,214028,80
LAT2008,X_004,68002,75
LAT2008,X_004,218005,75
LAT2008,X_004,724014,75
LAT2008,X_004,724002,74
LAT2008,X_004,862004,71
LAT2008,X_004,188005,70
LAT2008,X_004,218001,70
LAT2008,X_004,320617,70
LAT2008,X_004,320710,70
LAT2008,X_004,340004,70
LAT2008,X_004,604012,70
LAT2008,X_004,604019,70
LAT2008,X_004,152006,69
LAT2008,X_004,858017,67
LAT2008,X_004,724003,64
LAT2008,X_004,32307,62
LAT2008,X_004,862019,62
LAT2008,X_004,68009,60
LAT2008,X_004,152007,60
LAT2008,X_004,222205,60
LAT2008,X_004,222206,60
LAT2008,X_004,222301,60
LAT2008,X_004,222302,60
LAT2008,X_004,222304,60
LAT2008,X_004,724011,60
LAT2008,X_004,320508,60
LAT2008,X_004,320707,60
LAT2008,X_004,320201,60
LAT2008,X_004,340001,60
LAT2008,X_004,340018,60
LAT2008,X_004,484211,60
LAT2008,X_004,484321,60
LAT2008,X_004,558002,60
LAT2008,X_004,558011,60
LAT2008,X_004,558016,60
LAT2008,X_004,591002,60
LAT2008,X_004,604004,60
LAT2008,X_004,604006,60
LAT2008,X_004,214027,60
LAT2008,X_004,32101,59
LAT2008,X_004,68005,55
LAT2008,X_004,218012,55
LAT2008,X_004,604013,55
LAT2008,X_004,32306,52
LAT2008,X_004,862002,51
LAT2008,X_004,862006,51
LAT2008,X_004,68001,50
LAT2008,X_004,320614,50
LAT2008,X_004,340002,50
LAT2008,X_004,340007,50
LAT2008,X_004,340016,50
LAT2008,X_004,484216,50
LAT2008,X_004,484119,50
LAT2008,X_004,604007,50
LAT2008,X_004,604011,50
LAT2008,X_004,600008,48
LAT2008,X_004,218011,45
LAT2008,X_004,218023,45
LAT2008,X_004,724004,45
LAT2008,X_004,604020,45
LAT2008,X_004,152004,44
LAT2008,X_004,32304,43
LAT2008,X_004,600003,42
LAT2008,X_004,858004,42
LAT2008,X_004,222203,40
LAT2008,X_004,222207,40
LAT2008,X_004,222303,40
LAT2008,X_004,320503,40
LAT2008,X_004,320620,40
LAT2008,X_004,320413,40
LAT2008,X_004,484407,40
LAT2008,X_004,484108,40
LAT2008,X_004,484420,40
LAT2008,X_004,484128,40
LAT2008,X_004,558004,40
LAT2008,X_004,558005,40
LAT2008,X_004,558006,40
LAT2008,X_004,558008,40
LAT2008,X_004,558012,40
LAT2008,X_004,558017,40
LAT2008,X_004,558013,40
LAT2008,X_004,591003,40
LAT2008,X_004,591006,40
LAT2008,X_004,591007,40
LAT2008,X_004,604015,40
LAT2008,X_004,604009,40
LAT2008,X_004,604008,40
LAT2008,X_004,214005,40
LAT2008,X_004,214014,40
LAT2008,X_004,214021,40
LAT2008,X_004,214024,40
LAT2008,X_004,214029,40
LAT2008,X_004,214030,40
LAT2008,X_004,32210,39
LAT2008,X_004,600007,39
LAT2008,X_004,32103,38
LAT2008,X_004,858010,38
LAT2008,X_004,862013,38
LAT2008,X_004,152001,36
LAT2008,X_004,152009,36
LAT2008,X_004,218006,35
LAT2008,X_004,218007,35
LAT2008,X_004,604001,35
LAT2008,X_004,604005,35
LAT2008,X_004,724015,34
LAT2008,X_004,858015,34
LAT2008,X_004,862021,34
LAT2008,X_004,724006,33
LAT2008,X_004,152002,30
LAT2008,X_004,152010,30
LAT2008,X_004,218008,30
LAT2008,X_004,320516,30
LAT2008,X_004,320619,30
LAT2008,X_004,320615,30
LAT2008,X_004,320311,30
LAT2008,X_004,320304,30
LAT2008,X_004,320621,30
LAT2008,X_004,340003,30
LAT2008,X_004,340014,30
LAT2008,X_004,340015,30
LAT2008,X_004,484102,30
LAT2008,X_004,484105,30
LAT2008,X_004,484412,30
LAT2008,X_004,484313,30
LAT2008,X_004,484124,30
LAT2008,X_004,484125,30
LAT2008,X_004,484126,30
LAT2008,X_004,604002,30
LAT2008,X_004,862017,30
LAT2008,X_004,858014,29
LAT2008,X_004,858016,28
LAT2008,X_004,858005,28
LAT2008,X_004,152014,26
LAT2008,X_004,858011,26
LAT2008,X_004,600013,24
LAT2008,X_004,858013,23
LAT2008,X_004,600015,21
LAT2008,X_004,218002,20
LAT2008,X_004,218021,20
LAT2008,X_004,320202,20
LAT2008,X_004,320322,20
LAT2008,X_004,320412,20
LAT2008,X_004,320418,20
LAT2008,X_004,340005,20
LAT2008,X_004,340012,20
LAT2008,X_004,340013,20
LAT2008,X_004,340017,20
LAT2008,X_004,484317,20
LAT2008,X_004,484427,20
LAT2008,X_004,484431,20
LAT2008,X_004,484132,20
LAT2008,X_004,558007,20
LAT2008,X_004,558009,20
LAT2008,X_004,591009,20
LAT2008,X_004,604010,20
LAT2008,X_004,604021,20
LAT2008,X_004,214008,20
LAT2008,X_004,214016,20
LAT2008,X_004,214013,20
LAT2008,X_004,214020,20
LAT2008,X_004,214015,20
LAT2008,X_004,214017,20
LAT2008,X_004,214022,20
LAT2008,X_004,214023,20
LAT2008,X_004,214007,20
LAT2008,X_004,214012,20
LAT2008,X_004,214018,20
LAT2008,X_004,214001,20
LAT2008,X_004,214002,20
LAT2008,X_004,214003,20
LAT2008,X_004,214026,20
LAT2008,X_004,862015,20
LAT2008,X_004,858018,19
LAT2008,X_004,152003,18
LAT2008,X_004,724017,18
LAT2008,X_004,858012,16
LAT2008,X_004,862018,16
LAT2008,X_004,218003,15
LAT2008,X_004,218015,15
LAT2008,X_004,218024,15
LAT2008,X_004,604023,15
LAT2008,X_004,604022,15
LAT2008,X_004,858002,15
LAT2008,X_004,858009,15
LAT2008,X_004,858006,15
LAT2008,X_004,858007,15
LAT2008,X_004,32303,13
LAT2008,X_004,152015,13
LAT2008,X_004,600011,13
LAT2008,X_004,858008,12
LAT2008,X_004,152011,11
LAT2008,X_004,32204,10
LAT2008,X_004,68006,10
LAT2008,X_004,218017,10
LAT2008,X_004,218016,10
LAT2008,X_004,320306,10
LAT2008,X_004,340009,10
LAT2008,X_004,340010,10
LAT2008,X_004,484201,10
LAT2008,X_004,484103,10
LAT2008,X_004,484404,10
LAT2008,X_004,484206,10
LAT2008,X_004,484110,10
LAT2008,X_004,484218,10
LAT2008,X_004,484322,10
LAT2008,X_004,484423,10
LAT2008,X_004,484329,10
LAT2008,X_004,600004,10
LAT2008,X_004,604003,10
LAT2008,X_004,152012,9
LAT2008,X_004,218022,5
LAT2008,X_004,858019,4
LAT2009,X_004,858001,551
LAT2009,X_004,76003,532
LAT2009,X_004,591001,530
LAT2009,X_004,152000,481
LAT2009,X_004,600011,474
LAT2009,X_004,724001,439
LAT2009,X_004,32301,438
LAT2009,X_004,724009,402
LAT2009,X_004,604000,375
LAT2009,X_004,188001,360
LAT2009,X_004,724013,337
LAT2009,X_004,68004,335
LAT2009,X_004,76002,322
LAT2009,X_004,218010,320
LAT2009,X_004,214030,320
LAT2009,X_004,170003,312
LAT2009,X_004,68008,310
LAT2009,X_004,724010,276
LAT2009,X_004,222204,260
LAT2009,X_004,320109,260
LAT2009,X_004,340006,260
LAT2009,X_004,558001,250
LAT2009,X_004,858003,242
LAT2009,X_004,170006,241
LAT2009,X_004,170004,223
LAT2009,X_004,340008,220
LAT2009,X_004,170001,212
LAT2009,X_004,170007,212
LAT2009,X_004,600012,211
LAT2009,X_004,68003,210
LAT2009,X_004,76004,182
LAT2009,X_004,188002,180
LAT2009,X_004,152005,178
LAT2009,X_004,218019,165
LAT2009,X_004,724012,159
LAT2009,X_004,862000,153
LAT2009,X_004,152008,146
LAT2009,X_004,724008,145
LAT2009,X_004,862023,141
LAT2009,X_004,591005,140
LAT2009,X_004,214028,140
LAT2009,X_004,218014,130
LAT2009,X_004,724016,122
LAT2009,X_004,600002,121
LAT2009,X_004,484315,120
LAT2009,X_004,724007,111
LAT2009,X_004,188003,110
LAT2009,X_004,222201,110
LAT2009,X_004,862004,104
LAT2009,X_004,32001,103
LAT2009,X_004,862007,103
LAT2009,X_004,188004,100
LAT2009,X_004,188006,100
LAT2009,X_004,484309,100
LAT2009,X_004,68007,95
LAT2009,X_004,724005,94
LAT2009,X_004,600005,94
LAT2009,X_004,32302,91
LAT2009,X_004,222102,90
LAT2009,X_004,558010,90
LAT2009,X_004,604019,90
LAT2009,X_004,32207,87
LAT2009,X_004,862018,87
LAT2009,X_004,218013,85
LAT2009,X_004,76001,84
LAT2009,X_004,76005,84
LAT2009,X_004,32101,82
LAT2009,X_004,188007,80
LAT2009,X_004,222302,80
LAT2009,X_004,222103,80
LAT2009,X_004,484430,80
LAT2009,X_004,558002,80
LAT2009,X_004,591004,80
LAT2009,X_004,591008,80
LAT2009,X_004,862006,80
LAT2009,X_004,68002,75
LAT2009,X_004,218005,75
LAT2009,X_004,724014,75
LAT2009,X_004,862002,75
LAT2009,X_004,724002,74
LAT2009,X_004,32102,71
LAT2009,X_004,862012,71
LAT2009,X_004,188005,70
LAT2009,X_004,218001,70
LAT2009,X_004,222301,70
LAT2009,X_004,320710,70
LAT2009,X_004,320201,70
LAT2009,X_004,320617,70
LAT2009,X_004,340018,70
LAT2009,X_004,484211,70
LAT2009,X_004,558003,70
LAT2009,X_004,591002,70
LAT2009,X_004,604006,70
LAT2009,X_004,604020,70
LAT2009,X_004,214014,70
LAT2009,X_004,600003,64
LAT2009,X_004,724003,63
LAT2009,X_004,484412,61
LAT2009,X_004,600008,61
LAT2009,X_004,32209,60
LAT2009,X_004,68009,60
LAT2009,X_004,152007,60
LAT2009,X_004,222205,60
LAT2009,X_004,724011,60
LAT2009,X_004,320707,60
LAT2009,X_004,340001,60
LAT2009,X_004,484214,60
LAT2009,X_004,558004,60
LAT2009,X_004,558011,60
LAT2009,X_004,558015,60
LAT2009,X_004,604011,60
LAT2009,X_004,604012,60
LAT2009,X_004,604021,60
LAT2009,X_004,152009,58
LAT2009,X_004,68005,55
LAT2009,X_004,218012,55
LAT2009,X_004,604013,55
LAT2009,X_004,600007,54
LAT2009,X_004,862013,53
LAT2009,X_004,152006,52
LAT2009,X_004,858013,52
LAT2009,X_004,484119,51
LAT2009,X_004,862014,51
LAT2009,X_004,68001,50
LAT2009,X_004,152004,50
LAT2009,X_004,222101,50
LAT2009,X_004,320503,50
LAT2009,X_004,320508,50
LAT2009,X_004,320614,50
LAT2009,X_004,340004,50
LAT2009,X_004,340002,50
LAT2009,X_004,340015,50
LAT2009,X_004,484321,50
LAT2009,X_004,558012,50
LAT2009,X_004,558016,50
LAT2009,X_004,604015,50
LAT2009,X_004,214024,50
LAT2009,X_004,858010,49
LAT2009,X_004,32202,48
LAT2009,X_004,600013,48
LAT2009,X_004,152010,47
LAT2009,X_004,600009,47
LAT2009,X_004,724004,46
LAT2009,X_004,218011,45
LAT2009,X_004,218023,45
LAT2009,X_004,604002,45
LAT2009,X_004,604004,45
LAT2009,X_004,32304,43
LAT2009,X_004,858018,43
LAT2009,X_004,32204,42
LAT2009,X_004,222203,40
LAT2009,X_004,222304,40
LAT2009,X_004,320620,40
LAT2009,X_004,320304,40
LAT2009,X_004,340005,40
LAT2009,X_004,340007,40
LAT2009,X_004,340016,40
LAT2009,X_004,484108,40
LAT2009,X_004,484125,40
LAT2009,X_004,484222,40
LAT2009,X_004,484313,40
LAT2009,X_004,484317,40
LAT2009,X_004,484407,40
LAT2009,X_004,484420,40
LAT2009,X_004,484427,40
LAT2009,X_004,558013,40
LAT2009,X_004,591006,40
LAT2009,X_004,604005,40
LAT2009,X_004,604007,40
LAT2009,X_004,604010,40
LAT2009,X_004,214008,40
LAT2009,X_004,862015,40
LAT2009,X_004,32306,38
LAT2009,X_004,484105,38
LAT2009,X_004,858015,38
LAT2009,X_004,862005,37
LAT2009,X_004,32201,36
LAT2009,X_004,152002,36
LAT2009,X_004,218006,35
LAT2009,X_004,218007,35
LAT2009,X_004,32307,34
LAT2009,X_004,862010,34
LAT2009,X_004,724006,33
LAT2009,X_004,724015,32
LAT2009,X_004,862008,31
LAT2009,X_004,152001,30
LAT2009,X_004,218008,30
LAT2009,X_004,222206,30
LAT2009,X_004,222207,30
LAT2009,X_004,222202,30
LAT2009,X_004,222303,30
LAT2009,X_004,320418,30
LAT2009,X_004,320311,30
LAT2009,X_004,320413,30
LAT2009,X_004,320619,30
LAT2009,X_004,320621,30
LAT2009,X_004,340003,30
LAT2009,X_004,340013,30
LAT2009,X_004,484126,30
LAT2009,X_004,484128,30
LAT2009,X_004,484216,30
LAT2009,X_004,558005,30
LAT2009,X_004,558006,30
LAT2009,X_004,558007,30
LAT2009,X_004,558008,30
LAT2009,X_004,558009,30
LAT2009,X_004,591003,30
LAT2009,X_004,591007,30
LAT2009,X_004,604009,30
LAT2009,X_004,214005,30
LAT2009,X_004,214021,30
LAT2009,X_004,484102,29
LAT2009,X_004,858016,28
LAT2009,X_004,862021,28
LAT2009,X_004,32211,27
LAT2009,X_004,858017,27
LAT2009,X_004,858011,26
LAT2009,X_004,862017,25
LAT2009,X_004,862019,21
LAT2009,X_004,218002,20
LAT2009,X_004,218021,20
LAT2009,X_004,320516,20
LAT2009,X_004,320615,20
LAT2009,X_004,320202,20
LAT2009,X_004,320412,20
LAT2009,X_004,340017,20
LAT2009,X_004,340010,20
LAT2009,X_004,484132,20
LAT2009,X_004,484218,20
LAT2009,X_004,484431,20
LAT2009,X_004,558014,20
LAT2009,X_004,558017,20
LAT2009,X_004,214020,20
LAT2009,X_004,214027,20
LAT2009,X_004,214026,20
LAT2009,X_004,214015,20
LAT2009,X_004,214023,20
LAT2009,X_004,214031,20
LAT2009,X_004,214012,20
LAT2009,X_004,214018,20
LAT2009,X_004,214001,20
LAT2009,X_004,214003,20
LAT2009,X_004,858012,20
LAT2009,X_004,862009,20
LAT2009,X_004,600014,19
LAT2009,X_004,858004,19
LAT2009,X_004,862020,19
LAT2009,X_004,152014,18
LAT2009,X_004,724017,18
LAT2009,X_004,858014,17
LAT2009,X_004,858019,17
LAT2009,X_004,858005,17
LAT2009,X_004,862011,16
LAT2009,X_004,152012,15
LAT2009,X_004,218003,15
LAT2009,X_004,218015,15
LAT2009,X_004,218024,15
LAT2009,X_004,604001,15
LAT2009,X_004,604008,15
LAT2009,X_004,604014,15
LAT2009,X_004,604022,15
LAT2009,X_004,858002,15
LAT2009,X_004,858009,15
LAT2009,X_004,152015,13
LAT2009,X_004,152003,12
LAT2009,X_004,858008,12
LAT2009,X_004,858006,12
LAT2009,X_004,484103,11
LAT2009,X_004,862022,11
LAT2009,X_004,68006,10
LAT2009,X_004,218017,10
LAT2009,X_004,218016,10
LAT2009,X_004,320322,10
LAT2009,X_004,340012,10
LAT2009,X_004,340014,10
LAT2009,X_004,484124,10
LAT2009,X_004,484201,10
LAT2009,X_004,484206,10
LAT2009,X_004,484329,10
LAT2009,X_004,484404,10
LAT2009,X_004,484423,10
LAT2009,X_004,604003,10
LAT2009,X_004,214016,10
LAT2009,X_004,214013,10
LAT2009,X_004,214004,10
LAT2009,X_004,214017,10
LAT2009,X_004,214010,10
LAT2009,X_004,214022,10
LAT2009,X_004,214029,10
LAT2009,X_004,214007,10
LAT2009,X_004,214009,10
LAT2009,X_004,214002,10
LAT2009,X_004,214006,10
LAT2009,X_004,214019,10
LAT2009,X_004,600004,7
LAT2009,X_004,218022,5
LAT2009,X_004,152011,4
LAT2010,X_004,3003,532
LAT2010,X_004,13001,520
LAT2010,X_004,16001,516
LAT2010,X_004,14009,490
LAT2010,X_004,6013,481
LAT2010,X_004,1002,449
